"","County","Waterbody.Name","Station.Name","WBIC","Site.Seq.No","Swims.Station.Id","Fishkill.Inv.Seq.No","Investigation.Start.Date","Season","Season1","Year","Stream.Miles.or.Lake.Acres.Affected","Confidence.Of.Cause.Code","Cause.Category","Cause.Type","Primary.Land.Use","Mortality.Code","Detail.Cause.Type","Investigation.Start.Month","Cause.Category.4","Min.Kill.Size","Sunnies","Bluegill","Crappie","Bass","Bullhead","Suckerfish","Trout","Gizzard.Shad","Round.Goby","Cisco","Pike","Snail","Muskies","Walleye","Carp","Sheapshead","Perch","Catfish","Sculpin","Stickleback","Minnow","Bigmouth.Buffalo","Pumpkinseed","Drum","Darter","Dace","Chub","Crayfish","Redhorse","Frogs","Sunfish","Golden.Shiner","Blowfin","Dogfish","Sturgeon","X..Fish.Species.Confirmed","Panfish","Game.Fish","Estimated.Numeric.Kill.Size","Activity.Desc","Recommended.Action.Desc","Fish.Kill.Comment"
"130","DUNN","LAKE MENOMIN","LAKE MENOMIN_GENERAL LAKE STATION",2065900,122560,10002312,1508,"06-Apr-2009","Summer","Winter",2009,1405,"SUSPECTED","UNKNOWN","UNKNOWN","Agriculture","SELECTIVE","DISSOLVED OXYGEN","Apr","WINTERKILL","Large Number","UNKNOWN","1","UNKNOWN","1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","1","UNKNOWN","UNKNOWN","1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",4,"1","UNKNOWN",481,"","Lake is already an impaired waterway (303D).  Toi prevent winterkill phosphorus loading must be substantially decreased.","April 6 - DNR employee from Menomonie calls reporting dead fish on shores of Lake Menomin. On April 6th fish crews find 40 dead carp from I-94 to Wakanda Park, 100 dead carp and one catfish from Wakanda Park to Wolski's Bay, 40 dead carp from Wolski's Bay to Cemetery Island, Cemetery Bay was mostly ice covered - found over 100 bluegill and 1 bass.  Investigations upstream of I-94 show only a few dead bluegill in Cut-Off Slough.  All fish were dead for some time.  DO tests reveal good oxygen levels.  April 8th a citizen calls in reporting thousands of dead panfish in Cemetery Bay. During June bass anglers report low catch rates and landowners report fishing as slow."
"131","DUNN","LAKE MENOMIN","LAKE MENOMIN_GENERAL LAKE STATION",2065900,122560,10002312,3511,"02-Dec-2013","Winter","Winter",2013,1405,"SUSPECTED","NATURAL","UNKNOWN ENVIRONMENTAL CONDITION","AGRICULTURE:URBAN","SELECTIVE","UNKNOWN","Dec","WINTERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",331,"Clear ice formation last week.  Ten dead bluegil reported under ice by avid angler on Wednesday, Nov. 27th. Collected frozen specimens on Thursday, Nov. 28th.  Called in Sunday Dec. 1st, 2013.  Claims there were more dead fish in the area.","Contacted Sue Marcquenski discussed possibilities and action.  Investgate extent of kill.  Test for oxygen saturation.  Collect frozen specimens for observation.  Thaw two for inspection of oxygen bubbles in tissue.  Send three to Madision for viral testing.","The fishkill appears limited to a small area within Butch's Bay.  Fresh snow on the the ice prevented much observation through the ice.  Only one angler called in the kill.  No other observations of dead fish were noted.  DO levels appear normal, but there is a history of super saturation."
"132","EAU CLAIRE","HALFMOON LAKE","HALF MOON LAKE",2125400,104420,104420,46,"24-May-2005","Summer","Winter",2005,132,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","urban lake","SELECTIVE","COLUMNARIS","May","INFECTIOUS AGENT","Fair Number","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2,"UNKNOWN","UNKNOWN",126.4,"Skiing, fishing","none",""
"133","FLORENCE","LONG LAKE","LONG LAKE_GENERAL LAKE STATION",677400,111453,10002349,90,"24-Feb-2006","Winter","Winter",2006,340,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","wild lands; residential","SELECTIVE","DISSOLVED OXYGEN","Feb","WINTERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",118,"lake aeration system operated fewer hours in 2006 compared to recent past years","assess aeration system capacity and operation",""
"134","FLORENCE","LONG LAKE","LONG LAKE_GENERAL LAKE STATION",677400,111453,10002349,82,"24-Feb-2006","Winter","Winter",2006,320,"KNOWN","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","DISSOLVED OXYGEN","Feb","WINTERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",114,"","Evaluate aerator performance and recommend improvements if necessary.",""
"135","FOND DU LAC","KETTLE MORAINE LAKE","KETTLE MORAINE LAKE_GENERAL LAKE STATION",43900,110901,10002459,9,"09-Jun-2004","Summer","Summer",2004,227,"KNOWN","NATURAL","INFECTIOUS AGENTS","agriculture","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",95.4,"none","none",""
"136","FOND DU LAC","KETTLE MORAINE LAKE","KETTLE MORAINE LAKE_GENERAL LAKE STATION",43900,110901,10002459,2905,"08-Jul-2012","Summer","Summer",2012,227,"KNOWN","NATURAL","ENVIRONMENTAL CONDITION","Residential","SELECTIVE","DIRECT TEMPERATURE STRESS","Jul","SUMMERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",95.4,"","",""
"137","FOND DU LAC","LAKE WINNEBAGO","LAKE WINNEBAGO - 3RD REEF",131100,104510,104510,759,"13-Jun-2007","Summer","Summer",2007,NA,"UNKNOWN","UNKNOWN","UNKNOWN","residential","SELECTIVE","UNKNOWN","Jun","SUMMERKILL","Excludable","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN",0,"none","none",""
"138","FOND DU LAC","LAKE WINNEBAGO","LAKE WINNEBAGO - LAKE PARK LIGHTHOUSE FDL",131100,104475,104475,254,"18-May-2007","Summer","Winter",2007,0.1,"UNKNOWN","UNKNOWN","UNKNOWN","urban","SELECTIVE","UNKNOWN","May","INFECTIOUS AGENT","Excludable","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2,"UNKNOWN","UNKNOWN",0,"","none",""
"139","FOND DU LAC","LAKE WINNEBAGO","LAKE WINNEBAGO - NEAR FDL",131100,104488,104488,296,"29-May-2007","Summer","Winter",2007,0.01,"UNKNOWN","UNKNOWN","UNKNOWN","residential","SELECTIVE","UNKNOWN","May","WINTERKILL","Excludable","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2,"UNKNOWN","UNKNOWN",0,"","none",""
"140","FOND DU LAC","LAKE WINNEBAGO","LAKE WINNEBAGO - ROOSEVELT PARK",131100,104467,104467,242,"08-May-2007","Summer","Winter",2007,20,"KNOWN","NATURAL","INFECTIOUS AGENTS","Residential","SELECTIVE","UNKNOWN INFECTIOUS AGENT","May","INFECTIOUS AGENT","Fair Number","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN",104,"","fish sampled for VHS - positive",""
"141","FOREST","BISHOP LAKE","BISHOP LAKE_GENERAL LAKE STATION",392100,109183,10002569,445,"06-Jun-2007","Summer","Summer",2007,NA,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","","SELECTIVE","UNKNOWN INFECTIOUS AGENT","Jun","INFECTIOUS AGENT","Large Number","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",200,"","",""
"142","FOREST","BISHOP LAKE","BISHOP LAKE_GENERAL LAKE STATION",392100,109183,10002569,602,"14-Jun-2007","Summer","Summer",2007,287,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","rural/light residential","SELECTIVE","UNKNOWN INFECTIOUS AGENT","Jun","INFECTIOUS AGENT","Large Number","UNKNOWN","1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",1,"UNKNOWN","UNKNOWN",257.4,"","none",""
"143","FOREST","CRANE LAKE","CRANE LAKE_GENERAL LAKE STATION",388500,109683,10002510,580,"12-Jun-2007","Summer","Summer",2007,341,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","rural/light residential","SELECTIVE","UNKNOWN INFECTIOUS AGENT","Jun","INFECTIOUS AGENT","Fair Number","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",168.2,"","",""
"144","FOREST","CRANE LAKE","CRANE LAKE_GENERAL LAKE STATION",388500,109683,10002510,1495,"23-Jun-2009","Summer","Summer",2009,341,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","Fair Number","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3,"UNKNOWN","UNKNOWN",168.2,"","","Two contacts from the public on June 23, 2009;  Mostly bluegill (8""), black crappie (8-9""), and bullheads;  One caller saw a couple dozen dead fish and the other saw about 100 fish;  No calls since June 23, 2009"
"145","FOREST","HOWELL LAKE","HOWELL LAKE_GENERAL LAKE STATION",691800,110695,10002667,527,"04-Jun-2007","Summer","Summer",2007,177,"SUSPECTED","NATURAL","UNKNOWN ENVIRONMENTAL CONDITION","undeveloped","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",85.4,"nothing known to be unusual","none",""
"146","FOREST","MOLE LAKE","MOLE LAKE_GENERAL LAKE STATION",390600,111886,10002568,581,"12-Jun-2007","Summer","Summer",2007,73,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","rural/light residential","SELECTIVE","UNKNOWN INFECTIOUS AGENT","Jun","INFECTIOUS AGENT","Few","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",1,"UNKNOWN","UNKNOWN",39.6,"","none",""
"147","FOREST","PINE LAKE","PINE LAKE_GENERAL LAKE STATION",406900,122884,10002499,582,"12-Jun-2007","Summer","Summer",2007,1670,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","rural/light residential","SELECTIVE","UNKNOWN INFECTIOUS AGENT","Jun","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",384,"","none",""
"148","FOREST","SILVER LAKE","SILVER LAKE_GENERAL LAKE STATION",555700,113043,10002622,646,"18-Jun-2007","Summer","Summer",2007,320,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","rural/light residential","SELECTIVE","UNKNOWN INFECTIOUS AGENT","Jun","INFECTIOUS AGENT","Fair Number","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3,"UNKNOWN","UNKNOWN",164,"","none",""
"149","FOREST","TRUMP LAKE","TRUMP LAKE_GENERAL LAKE STATION",479300,113567,10002513,486,"04-Jun-2007","Summer","Summer",2007,172,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","rural/light residential","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",84.4,"no unusual activities","none",""
"150","GRANT","GREGORY BR","GREGORY CREEK GENERAL SURVEY",964400,133697,10015171,3023,"30-Jul-2012","Summer","Summer",2012,1,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","Ag. row crop, pasture , and feed lots","SELECTIVE","DISSOLVED OXYGEN","Jul","SUMMERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",50.2,"","None","Kill appears to be 3-4 days old, Many fish were decayed. Water turbidity and decaying fish made it difficult to find many of the dead fish."
"151","GRANT","MISSISSIPPI RIVER","GLASS LAKE, BAGLEY BOTTOMS",721000,104428,104428,93,"21-May-2006","Summer","Winter",2006,0,"SUSPECTED","ANTHROPOGENIC","ENVIRONMENTAL CONDITION","USFWS Refuge","SELECTIVE","UNKNOWN","May","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",2,"UNKNOWN","UNKNOWN",50,"Refuge/Agriculture","None",""
"152","GRANT","MISSISSIPPI RIVER","MISSISSIPPI RIVER POOL 10",721000,104466,104466,110,"14-May-2007","Summer","Winter",2007,NA,"SUSPECTED","ANTHROPOGENIC","ENVIRONMENTAL CONDITION","Public","SELECTIVE","ANTHROPOGENIC CONDITION","May","ANTHROPOGENIC CONDITION","Excludable","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",1,"UNKNOWN","UNKNOWN",0,"none","none",""
"153","GRANT","PLATTE RIVER","PLATTE RIVER",943600,104456,104456,71,"12-Sep-2005","Summer","Summer",2005,1.4,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","AG","TOTAL","COMPOUND ENVIRONMENTAL STRESS","Sep","SUMMERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",51.4,"Pasture, row crop, recreational properties","none",""
"154","GRANT","SINSINAWA RIVER","SINSINAWA RIVER, SMB 1, FISH LANE",940200,19385929,10021757,1560,"17-Aug-2009","Summer","Summer",2009,2.5,"SUSPECTED","ANTHROPOGENIC","TOXICITY","Agriculture","SELECTIVE","ANTHROPOGENIC CONDITION","Aug","ANTHROPOGENIC CONDITION","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",50.5,"Kill was not 100%. Many forage species and some smallmouth bass still remain","Work with area farms to clean up ANTHROPOGENIC CONDITION","Kill was two to three days old upon notification. High water, turbid conditions, and decomposition of dead fish made assessment of numbers and species difficult.  Several areas of ANTHROPOGENIC CONDITION were noted upstream of kill area.  No overriding source was found.  "
"155","GREEN","BECKMAN LAKE 4","BECKMAN LAKE_GENERAL LAKE STATION",894700,122059,10007827,1221,"17-Jul-2008","Summer","Summer",2008,40,"UNKNOWN","UNKNOWN","UNKNOWN","park","SELECTIVE","UNKNOWN","Jul","SUMMERKILL","Massive","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN",1008,"","","5-6000 dead crappie, 2-6 inches.  Water temp 85 f.  at 13:45."
"156","GREEN LAKE","GRAND RIVER MARSH*","GRAND RIVER MARSH_GENERAL LAKE STATION",159900,122392,10003928,2801,"10-Jul-2012","Summer","Summer",2012,1000,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","DIRECT TEMPERATURE STRESS","Jul","SUMMERKILL","Large Number","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN",400,"","","Dead northern pike observed floating and decomposing near the dam site.  Local anglers reported many more fish present the day before.  Likely that many have washed downstream"
"157","GREEN LAKE","LITTLE GREEN LAKE","LITTLE GREEN LAKE_GENERAL LAKE STATION",162500,111305,10002699,3082,"06-Sep-2012","Summer","Summer",2012,20,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","DISSOLVED OXYGEN","Sep","SUMMERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",54,"","",""
"158","GREEN LAKE","PUCKAWAY LAKE","PUCKAWAY LAKE_GENERAL LAKE STATION",158700,122920,10002717,2772,"06-Jul-2012","Summer","Summer",2012,2500,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","DIRECT TEMPERATURE STRESS","Jul","SUMMERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",550,"","",""
"159","IOWA","LIVINGSTON BR","LIVINGSTON BRANCH S OF CTH X",932700,104457,104457,72,"05-Nov-2005","Winter","Winter",2005,3,"KNOWN","ANTHROPOGENIC","ENVIRONMENTAL CONDITION","Agriculture","TOTAL","ANTHROPOGENIC CONDITION","Nov","ANTHROPOGENIC CONDITION","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",53,"Agriculture - feed lots, row crops, manure spreading, pasture","Work with farm to better practices",""
"160","IOWA","LUDDEN LAKE","LUDDEN LAKE_GENERAL LAKE STATION",930700,122680,10002733,3318,"17-Jun-2013","Summer","Summer",2013,45,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","","SELECTIVE","OTHER INFECTIOUS AGENT","Jun","INFECTIOUS AGENT","UNKNOWN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN",59,"","no action required","Common carp were only species affected. Awaiting lab results for virolgy"
